market,address,id,stored,classifier,candidate,confidence,reason,judgment
springbranch,1517 Ronson Rd 77055,pmt_1517-ronson,Single Lot,Split Lot,Split Lot,high,replat child; units=1 (one address); master_size=None (none); depth_ft=127.9994; geometry=HCAD unique exact-address polygon; parcel=0791290020033; parcel_history=none,"Unresolved: classifier measures a deep fragment/replat parcel, but that does not prove two homes or invalidate a reviewed Single label. Obtain the plat; retain stored label."
springbranch,1949 Coulcrest Dr 77055,pmt_1949-coulcrest,Single Lot,Unknown,Split Lot,unknown,replat child; units=1 (one address); master_size=None (none); depth_ft=127.2523; geometry=HCAD unique exact-address polygon; parcel=0762250060126; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
springbranch,6606 Clawson St 77055,pmt_6606-clawson,Single Lot,Unknown,Split Lot,unknown,replat child; units=1 (one address); master_size=None (none); depth_ft=131.8622; geometry=HCAD unique exact-address polygon; parcel=0752190130028; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
springbranch,8005 Ridgeview Dr 77055,pmt_8005-ridgeview,Single Lot,Unknown,Split Lot,unknown,replat child; units=1 (one address); master_size=None (none); depth_ft=108.2994; geometry=HCAD unique exact-address polygon; parcel=0812320000014; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
springbranch,7726 Betty Jane Ln 77055,pmt_7726-betty-jane,Single Lot,Unknown,Split Lot,unknown,replat child; units=1 (one address); master_size=None (none); depth_ft=150.6677; geometry=HCAD unique exact-address polygon; parcel=0810550000020; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
springbranch,8510 Montridge Dr 77055,pmt_8510-montridge,Single Lot,Unknown,Unknown,unknown,no legal; units=1 (one address); master_size=None (none); depth_ft=None; geometry=ambiguous exact-address accounts; parcel=unavailable; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
springbranch,9741 Long Branch Ln 77055,pmt_9741-long-branch,Single Lot,Unknown,Split Lot,unknown,replat child; units=1 (one address); master_size=None (none); depth_ft=141.9553; geometry=HCAD unique exact-address polygon; parcel=0804050000002; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
springbranch,1542 Antoine Dr 77055,pmt_1542-antoine,Single Lot,Unknown,Split Lot,unknown,replat child; units=1 (one address); master_size=None (none); depth_ft=149.8653; geometry=HCAD unique exact-address polygon; parcel=0771220170008; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
springbranch,1510 Longacre Dr 77055,pmt_1510-longacre,Single Lot,Split Lot,Split Lot,high,replat child; units=1 (one address); master_size=None (none); depth_ft=170.4125; geometry=HCAD unique exact-address polygon; parcel=0780590120011; parcel_history=none,"Unresolved: classifier measures a deep fragment/replat parcel, but that does not prove two homes or invalidate a reviewed Single label. Obtain the plat; retain stored label."
springbranch,9621 Larston St 77055,pmt_9621-larston,Single Lot,Unknown,Split Lot,unknown,replat child; units=1 (one address); master_size=None (none); depth_ft=131.9322; geometry=HCAD unique exact-address polygon; parcel=0803950000005; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
springbranch,8561 Forum Dr 77055,pmt_8561-forum,Single Lot,Unknown,Split Lot,unknown,replat child; units=1 (one address); master_size=None (none); depth_ft=108.4199; geometry=HCAD unique exact-address polygon; parcel=0762250140008; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
springbranch,2010 Antoine Dr A 77055,pmt_2010-antoine-a,Common Driveway,Unknown,Common Driveway,unknown,no legal; units=4 (distinct address unit letters); master_size=8 (25115545); depth_ft=None; geometry=unavailable; parcel=unavailable; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
springbranch,2010 Antoine Dr B 77055,pmt_2010-antoine-b,Common Driveway,Unknown,Common Driveway,unknown,no legal; units=4 (distinct address unit letters); master_size=8 (25115545); depth_ft=None; geometry=unavailable; parcel=unavailable; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
springbranch,2010 Antoine Dr C 77055,pmt_2010-antoine-c,Common Driveway,Unknown,Common Driveway,unknown,no legal; units=4 (distinct address unit letters); master_size=8 (25115545); depth_ft=None; geometry=unavailable; parcel=unavailable; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
springbranch,2010 Antoine Dr D 77055,pmt_2010-antoine-d,Common Driveway,Unknown,Common Driveway,unknown,no legal; units=4 (distinct address unit letters); master_size=8 (25115545); depth_ft=None; geometry=unavailable; parcel=unavailable; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
springbranch,2008 Antoine Dr A 77055,pmt_2008-antoine-a,Common Driveway,Unknown,Common Driveway,unknown,no legal; units=4 (distinct address unit letters); master_size=8 (25115545); depth_ft=None; geometry=unavailable; parcel=unavailable; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
springbranch,2008 Antoine Dr B 77055,pmt_2008-antoine-b,Common Driveway,Unknown,Common Driveway,unknown,no legal; units=4 (distinct address unit letters); master_size=8 (25115545); depth_ft=None; geometry=unavailable; parcel=unavailable; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
springbranch,2008 Antoine Dr C 77055,pmt_2008-antoine-c,Common Driveway,Unknown,Common Driveway,unknown,no legal; units=4 (distinct address unit letters); master_size=8 (25115545); depth_ft=None; geometry=unavailable; parcel=unavailable; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
springbranch,2008 Antoine Dr D 77055,pmt_2008-antoine-d,Common Driveway,Unknown,Common Driveway,unknown,no legal; units=4 (distinct address unit letters); master_size=8 (25115545); depth_ft=None; geometry=unavailable; parcel=unavailable; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
springbranch,1825 Huge Oaks St 77055,pmt_1825-huge-oaks,Single Lot,Unknown,Split Lot,unknown,replat child; units=1 (one address); master_size=None (none); depth_ft=103.7753; geometry=HCAD unique exact-address polygon; parcel=0820530000083; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
springbranch,7609 Bellewood Dr 77055,pmt_7609-bellewood,Single Lot,Unknown,Split Lot,unknown,replat child; units=1 (one address); master_size=None (none); depth_ft=182.9577; geometry=HCAD unique exact-address polygon; parcel=0740050030026; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
springbranch,6618 Housman St 77055,pmt_6618-housman,Single Lot,Split Lot,Split Lot,high,replat child; units=1 (one address); master_size=None (none); depth_ft=124.4697; geometry=HCAD unique exact-address polygon; parcel=0752200270005; parcel_history=none,"Unresolved: classifier measures a deep fragment/replat parcel, but that does not prove two homes or invalidate a reviewed Single label. Obtain the plat; retain stored label."
springbranch,9734 Cedardale Dr 77055,pmt_9734-cedardale,Single Lot,Unknown,Split Lot,unknown,replat child; units=1 (one address); master_size=None (none); depth_ft=141.9896; geometry=HCAD unique exact-address polygon; parcel=0804010000023; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
springbranch,1521 Bracher St 77055,pmt_1521-bracher,Single Lot,Split Lot,Split Lot,high,replat child; units=1 (one address); master_size=None (none); depth_ft=137.8535; geometry=HCAD unique exact-address polygon; parcel=0780590110004; parcel_history=none,"Unresolved: classifier measures a deep fragment/replat parcel, but that does not prove two homes or invalidate a reviewed Single label. Obtain the plat; retain stored label."
springbranch,1603 Lynnview Dr 77055,pmt_1603-lynnview,Single Lot,Unknown,Split Lot,unknown,replat child; units=1 (one address); master_size=None (none); depth_ft=133.5677; geometry=HCAD unique exact-address polygon; parcel=0891880000010; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
springbranch,9601 Cedardale Dr 77055,pmt_9601-cedardale,Single Lot,Unknown,Split Lot,unknown,replat child; units=1 (one address); master_size=None (none); depth_ft=131.204; geometry=HCAD unique exact-address polygon; parcel=0803940000010; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
springbranch,9154 Larston St 77055,pmt_9154-larston,Single Lot,Unknown,Split Lot,unknown,replat child; units=1 (one address); master_size=None (none); depth_ft=332.3203; geometry=HCAD unique exact-address polygon; parcel=0730330030016; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
springbranch,9718 Tappenbeck Dr 77055,pmt_9718-tappenbeck,Single Lot,Unknown,Split Lot,unknown,replat child; units=1 (one address); master_size=None (none); depth_ft=283.9338; geometry=HCAD unique exact-address polygon; parcel=0803990000012; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
springbranch,1402 Glourie Dr 77055,pmt_1402-glourie,Single Lot,Unknown,Split Lot,unknown,replat child; units=1 (one address); master_size=None (none); depth_ft=119.3642; geometry=HCAD unique exact-address polygon; parcel=0770590050010; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
springbranch,1337 Confederate Rd 77055,pmt_1337-confederate,Single Lot,Unknown,Split Lot,unknown,replat child; units=1 (one address); master_size=None (none); depth_ft=130.6611; geometry=HCAD unique exact-address polygon; parcel=0790510010026; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
springbranch,7602 Bryonwood Dr 77055,pmt_7602-bryonwood,Single Lot,Unknown,Split Lot,unknown,replat child; units=1 (one address); master_size=None (none); depth_ft=126.5597; geometry=HCAD unique exact-address polygon; parcel=0752320020046; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
springbranch,1409 Caywood Ln A 77055,pmt_1409-caywood-a,Single Lot,Unknown,Unknown,unknown,no legal; units=1 (distinct address unit letters); master_size=None (none); depth_ft=None; geometry=unavailable; parcel=unavailable; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
springbranch,1413 Caywood Ln A 77055,pmt_1413-caywood-a,Single Lot,Unknown,Unknown,unknown,no legal; units=1 (distinct address unit letters); master_size=None (none); depth_ft=None; geometry=unavailable; parcel=unavailable; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
